id,bbox,end_date,format,geometry,height,internal_time,ip,layers,mean_gsd,render_time,request,start_date,styles,total_time,url,user_name,width
411,"-123.29869251693,49.34520253758,-123.25612512111,49.366073324238",2014-05-01 14:34:32.972-04,image/jpeg,010300000001000000050000008EF137C71DD35EC07FB3C4982FAC48408EF137C71DD35EC026C59D7DDBAE48407FB69E5A64D05EC026C59D7DDBAE48407FB69E5A64D05EC07FB3C4982FAC48408EF137C71DD35EC07FB3C4982FAC4840,556,0.577,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.03,GetMap,2014-05-01 14:34:32.364-04,,0.607,http://97.68.190.50/omar/ogc/wms?BBOX=-123.29869251693%2C49.34520253758%2C-123.25612512111%2C49.366073324238&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
412,"-123.29647781115,49.354061360694,-123.25391041533,49.374932147352",2014-05-01 14:34:37.056-04,image/jpeg,0103000000010000000500000040B8117EF9D25EC09F7AF6E151AD484040B8117EF9D25EC0468CCFC6FDAF4840317D781140D05EC0468CCFC6FDAF4840317D781140D05EC09F7AF6E151AD484040B8117EF9D25EC09F7AF6E151AD4840,556,0.776,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.027,GetMap,2014-05-01 14:34:36.253-04,,0.803,http://97.68.190.50/omar/ogc/wms?BBOX=-123.29647781115%2C49.354061360694%2C-123.25391041533%2C49.374932147352&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
413,"-123.27894785185,49.352447253093,-123.23638045603,49.373318039751",2014-05-01 14:34:40.774-04,image/jpeg,010300000001000000050000000E3F1748DAD15EC0BBCCD8FD1CAD48400E3F1748DAD15EC062DEB1E2C8AF4840FF037EDB20CF5EC062DEB1E2C8AF4840FF037EDB20CF5EC0BBCCD8FD1CAD48400E3F1748DAD15EC0BBCCD8FD1CAD4840,556,0.662,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.03,GetMap,2014-05-01 14:34:40.081-04,,0.692,http://97.68.190.50/omar/ogc/wms?BBOX=-123.27894785185%2C49.352447253093%2C-123.23638045603%2C49.373318039751&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
414,"-123.25833982689,49.353423225131,-123.21577243107,49.374294011789",2014-05-01 14:34:44.25-04,image/jpeg,01030000000100000005000000CCEFC4A388D05EC0D1CAE4F83CAD4840CCEFC4A388D05EC077DCBDDDE8AF4840BDB42B37CFCD5EC077DCBDDDE8AF4840BDB42B37CFCD5EC0D1CAE4F83CAD4840CCEFC4A388D05EC0D1CAE4F83CAD4840,556,0.66,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414647,0.03,GetMap,2014-05-01 14:34:43.559-04,,0.69,http://97.68.190.50/omar/ogc/wms?BBOX=-123.25833982689%2C49.353423225131%2C-123.21577243107%2C49.374294011789&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
415,"-123.24550204085,49.355750543068,-123.20293464503,49.376621329726",2014-05-01 14:34:48.331-04,image/jpeg,010300000001000000050000005423314EB6CF5EC07201DA3B89AD48405423314EB6CF5EC01913B32035B0484045E897E1FCCC5EC01913B32035B0484045E897E1FCCC5EC07201DA3B89AD48405423314EB6CF5EC07201DA3B89AD4840,556,0.708,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.029,GetMap,2014-05-01 14:34:47.593-04,,0.737,http://97.68.190.50/omar/ogc/wms?BBOX=-123.24550204085%2C49.355750543068%2C-123.20293464503%2C49.376621329726&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
416,"-123.23975882079,49.349331650048,-123.19719142497,49.370202436706",2014-05-01 14:34:51.617-04,image/jpeg,010300000001000000050000001E8E613558CF5EC0FA3446E6B6AC48401E8E613558CF5EC0A1461FCB62AF48400F53C8C89ECC5EC0A1461FCB62AF48400F53C8C89ECC5EC0FA3446E6B6AC48401E8E613558CF5EC0FA3446E6B6AC4840,556,0.571,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.033,GetMap,2014-05-01 14:34:51.012-04,,0.604,http://97.68.190.50/omar/ogc/wms?BBOX=-123.23975882079%2C49.349331650048%2C-123.19719142497%2C49.370202436706&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
417,"-123.23968374601,49.341936784991,-123.19711635019,49.362807571649",2014-05-01 14:34:54.689-04,image/jpeg,01030000000100000005000000BA9F7EFA56CF5EC0F96AA695C4AB4840BA9F7EFA56CF5EC0A07C7F7A70AE4840AB64E58D9DCC5EC0A07C7F7A70AE4840AB64E58D9DCC5EC0F96AA695C4AB4840BA9F7EFA56CF5EC0F96AA695C4AB4840,556,0.578,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.033,GetMap,2014-05-01 14:34:54.077-04,,0.611,http://97.68.190.50/omar/ogc/wms?BBOX=-123.23968374601%2C49.341936784991%2C-123.19711635019%2C49.362807571649&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
418,"-123.23709366637,49.33649386401,-123.19452627055,49.357364650668",2014-05-01 14:34:55.72-04,image/jpeg,0103000000010000000500000077C9E98A2CCF5EC0239D1E3B12AB484077C9E98A2CCF5EC0CAAEF71FBEAD4840688E501E73CC5EC0CAAEF71FBEAD4840688E501E73CC5EC0239D1E3B12AB484077C9E98A2CCF5EC0239D1E3B12AB4840,556,0.577,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.033,GetMap,2014-05-01 14:34:55.11-04,,0.61,http://97.68.190.50/omar/ogc/wms?BBOX=-123.23709366637%2C49.33649386401%2C-123.19452627055%2C49.357364650668&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
419,"-123.23517925968,49.330150045763,-123.19261186386,49.351020832421",2014-05-01 14:34:57.586-04,image/jpeg,010300000001000000050000007A414F2D0DCF5EC099A9505B42AA48407A414F2D0DCF5EC040BB2940EEAC48406B06B6C053CC5EC040BB2940EEAC48406B06B6C053CC5EC099A9505B42AA48407A414F2D0DCF5EC099A9505B42AA4840,556,0.56,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.034,GetMap,2014-05-01 14:34:56.991-04,,0.594,http://97.68.190.50/omar/ogc/wms?BBOX=-123.23517925968%2C49.330150045763%2C-123.19261186386%2C49.351020832421&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
420,"-123.23454112412,49.328160564301,-123.1919737283,49.349031350959",2014-05-01 14:34:58.62-04,image/jpeg,01030000000100000005000000666AC6B802CF5EC03EC1552A01AA4840666AC6B802CF5EC0E5D22E0FADAC4840572F2D4C49CC5EC0E5D22E0FADAC4840572F2D4C49CC5EC03EC1552A01AA4840666AC6B802CF5EC03EC1552A01AA4840,556,0.578,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.03,GetMap,2014-05-01 14:34:58.011-04,,0.608,http://97.68.190.50/omar/ogc/wms?BBOX=-123.23454112412%2C49.328160564301%2C-123.1919737283%2C49.349031350959&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
421,"-123.27208185875,49.309754348731,-123.15443299367,49.367437566529",2014-05-01 14:35:11.062-04,image/jpeg,01030000000100000005000000A24A07CA69D15EC0F5CBCE07A6A74840A24A07CA69D15EC02DC8B53108AF48401B4FEC3AE2C95EC02DC8B53108AF48401B4FEC3AE2C95EC0F5CBCE07A6A74840A24A07CA69D15EC0F5CBCE07A6A74840,556,1.413,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.03,GetMap,2014-05-01 14:35:09.619-04,,1.443,http://97.68.190.50/omar/ogc/wms?BBOX=-123.27208185875%2C49.309754348731%2C-123.15443299367%2C49.367437566529&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
422,"-123.22414695555,49.326848106941,-123.10649809047,49.384531324739",2014-05-01 14:35:15.845-04,image/jpeg,0103000000010000000500000074E5786C58CE5EC01A09A528D6A9484074E5786C58CE5EC052058C5238B14840EDE95DDDD0C65EC052058C5238B14840EDE95DDDD0C65EC01A09A528D6A9484074E5786C58CE5EC01A09A528D6A94840,556,0.877,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.029,GetMap,2014-05-01 14:35:14.938-04,,0.906,http://97.68.190.50/omar/ogc/wms?BBOX=-123.22414695555%2C49.326848106941%2C-123.10649809047%2C49.384531324739&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
423,"-123.17797963196,49.31782213581,-123.06033076688,49.375505353608",2014-05-01 14:35:19.566-04,image/jpeg,01030000000100000005000000D4A7AE0464CB5EC0D99F4F65AEA84840D4A7AE0464CB5EC0119C368F10B048404DAC9375DCC35EC0119C368F10B048404DAC9375DCC35EC0D99F4F65AEA84840D4A7AE0464CB5EC0D99F4F65AEA84840,556,0.921,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.032,GetMap,2014-05-01 14:35:18.612-04,,0.953,http://97.68.190.50/omar/ogc/wms?BBOX=-123.17797963196%2C49.31782213581%2C-123.06033076688%2C49.375505353608&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
424,"-123.12154137569,49.320415805676,-123.00389251061,49.378099023474",2014-05-01 14:35:24.017-04,image/jpeg,01030000000100000005000000C36C7A55C7C75EC0FD3F976203A94840C36C7A55C7C75EC0353C7E8C65B048403C715FC63FC05EC0353C7E8C65B048403C715FC63FC05EC0FD3F976203A94840C36C7A55C7C75EC0FD3F976203A94840,556,1.127,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.035,GetMap,2014-05-01 14:35:22.855-04,,1.162,http://97.68.190.50/omar/ogc/wms?BBOX=-123.12154137569%2C49.320415805676%2C-123.00389251061%2C49.378099023474&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
425,"-123.0886536418,49.298317738426,-122.97100477672,49.356000956224",2014-05-01 14:35:28.323-04,image/jpeg,01030000000100000005000000F20C5380ACC55EC09D2D91462FA64840F20C5380ACC55EC0D529787091AD48406B1138F124BE5EC0D529787091AD48406B1138F124BE5EC09D2D91462FA64840F20C5380ACC55EC09D2D91462FA64840,556,1.114,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.031,GetMap,2014-05-01 14:35:27.177-04,,1.145,http://97.68.190.50/omar/ogc/wms?BBOX=-123.0886536418%2C49.298317738426%2C-122.97100477672%2C49.356000956224&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
426,"-123.0483998855,49.285971869868,-122.93075102042,49.343655087666",2014-05-01 14:35:33.012-04,image/jpeg,010300000001000000050000009256D5FB18C35EC05B54EAB99AA448409256D5FB18C35EC09350D1E3FCAB48400B5BBA6C91BB5EC09350D1E3FCAB48400B5BBA6C91BB5EC05B54EAB99AA448409256D5FB18C35EC05B54EAB99AA44840,556,0.986,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.031,GetMap,2014-05-01 14:35:31.995-04,,1.017,http://97.68.190.50/omar/ogc/wms?BBOX=-123.0483998855%2C49.285971869868%2C-122.93075102042%2C49.343655087666&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
427,"-123.03045169003,49.294686600615,-122.91280282495,49.352369818413",2014-05-01 14:35:36.925-04,image/jpeg,010300000001000000050000005B32A5EBF2C15EC0FD1A604AB8A548405B32A5EBF2C15EC0351747741AAD4840D4368A5C6BBA5EC0351747741AAD4840D4368A5C6BBA5EC0FD1A604AB8A548405B32A5EBF2C15EC0FD1A604AB8A54840,556,1.144,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.028,GetMap,2014-05-01 14:35:35.752-04,,1.172,http://97.68.190.50/omar/ogc/wms?BBOX=-123.03045169003%2C49.294686600615%2C-122.91280282495%2C49.352369818413&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
428,"-122.99216912283,49.287631818582,-122.87452025775,49.34531503638",2014-05-01 14:35:41.579-04,image/jpeg,01030000000100000005000000FAA9EBB27FBF5EC0A20C931ED1A44840FAA9EBB27FBF5EC0DA087A4833AC484073AED023F8B75EC0DA087A4833AC484073AED023F8B75EC0A20C931ED1A44840FAA9EBB27FBF5EC0A20C931ED1A44840,556,1.537,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.028,GetMap,2014-05-01 14:35:40.013-04,,1.565,http://97.68.190.50/omar/ogc/wms?BBOX=-122.99216912283%2C49.287631818582%2C-122.87452025775%2C49.34531503638&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
429,"-122.95440528959,49.285764376279,-122.83675642451,49.343447594077",2014-05-01 14:35:45.786-04,image/jpeg,01030000000100000005000000C87AECF914BD5EC0753D55ED93A44840C87AECF914BD5EC0AD393C17F6AB4840417FD16A8DB55EC0AD393C17F6AB4840417FD16A8DB55EC0753D55ED93A44840C87AECF914BD5EC0753D55ED93A44840,556,1.228,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.028,GetMap,2014-05-01 14:35:44.53-04,,1.256,http://97.68.190.50/omar/ogc/wms?BBOX=-122.95440528959%2C49.285764376279%2C-122.83675642451%2C49.343447594077&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
430,"-122.9138402929,49.281303264111,-122.79619142782,49.338986481909",2014-05-01 14:35:53.321-04,image/jpeg,0103000000010000000500000072F1FE5B7CBA5EC0B2CECFBE01A4484072F1FE5B7CBA5EC0E9CAB6E863AB4840EBF5E3CCF4B25EC0E9CAB6E863AB4840EBF5E3CCF4B25EC0B2CECFBE01A4484072F1FE5B7CBA5EC0B2CECFBE01A44840,556,1.091,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465224,0.029,GetMap,2014-05-01 14:35:52.201-04,,1.12,http://97.68.190.50/omar/ogc/wms?BBOX=-122.9138402929%2C49.281303264111%2C-122.79619142782%2C49.338986481909&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
431,"-122.86808795648,49.273729748105,-122.7504390914,49.331412965903",2014-05-01 14:35:57.728-04,image/jpeg,0103000000010000000500000084C8C9C08EB75EC0D2068E9309A3484084C8C9C08EB75EC00A0375BD6BAA4840FDCCAE3107B05EC00A0375BD6BAA4840FDCCAE3107B05EC0D2068E9309A3484084C8C9C08EB75EC0D2068E9309A34840,556,1.423,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.031,GetMap,2014-05-01 14:35:56.273-04,,1.454,http://97.68.190.50/omar/ogc/wms?BBOX=-122.86808795648%2C49.273729748105%2C-122.7504390914%2C49.331412965903&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
432,"-122.82534427711,49.2776721263,-122.70769541203,49.335355344098",2014-05-01 14:36:03.197-04,image/jpeg,010300000001000000050000003588CD70D2B45EC011BC9EC28AA348403588CD70D2B45EC049B885ECECAA4840AE8CB2E14AAD5EC049B885ECECAA4840AE8CB2E14AAD5EC011BC9EC28AA348403588CD70D2B45EC011BC9EC28AA34840,556,1.067,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,11.5490403465232,0.027,GetMap,2014-05-01 14:36:02.103-04,,1.094,http://97.68.190.50/omar/ogc/wms?BBOX=-122.82534427711%2C49.2776721263%2C-122.70769541203%2C49.335355344098&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
433,"-122.78780354248,49.29607834187,-122.74523614666,49.316949128528",2014-05-01 14:36:07.146-04,image/jpeg,01030000000100000005000000F9A78C5F6BB25EC05AB125E5E5A54840F9A78C5F6BB25EC001C3FEC991A84840EA6CF3F2B1AF5EC001C3FEC991A84840EA6CF3F2B1AF5EC05AB125E5E5A54840F9A78C5F6BB25EC05AB125E5E5A54840,556,0.824,207.106.237.97,73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278,4.17864270414718,0.03,GetMap,2014-05-01 14:36:06.292-04,,0.854,http://97.68.190.50/omar/ogc/wms?BBOX=-122.78780354248%2C49.29607834187%2C-122.74523614666%2C49.316949128528&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=556&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1134&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=73382f7ce6a2d66f8eb92ff20e63e0438f4e5d95193c607ad906420f75652278&SRS=EPSG%3A4326,anonymousUser,1134
